[2017-07-13 21:45:08] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1460 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-view.php',   'line' => 32, ) [] []
[2017-07-13 21:45:11] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1460 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-product.php',   'line' => 221, ) [] []
[2017-07-13 21:45:46] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1460 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-product.php',   'line' => 221, ) [] []
[2017-07-13 21:46:31] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 21:46:48] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 21:48:14] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 21:54:22] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1460 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-product.php',   'line' => 221, ) [] []
[2017-07-13 21:54:32] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1460 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-product.php',   'line' => 221, ) [] []
[2017-07-13 21:54:36] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1461 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-view.php',   'line' => 32, ) [] []
[2017-07-13 21:54:40] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1460 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-product.php',   'line' => 221, ) [] []
[2017-07-13 21:54:42] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1460 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-product.php',   'line' => 221, ) [] []
[2017-07-13 21:54:46] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1460 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-view.php',   'line' => 32, ) [] []
[2017-07-13 21:54:50] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1460 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-product.php',   'line' => 221, ) [] []
[2017-07-13 21:58:41] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1460 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-product.php',   'line' => 221, ) [] []
[2017-07-13 21:58:45] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1460 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-view.php',   'line' => 32, ) [] []
[2017-07-13 21:58:49] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1460 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-product.php',   'line' => 221, ) [] []
